timestamp,xprice,yprice,returns
1366912490000,132.2125,156.925,-0.025
1366912500000,132.1875,156.875,0.025
1366912510000,132.2,156.9,0.0
1366912520000,132.2125,156.9125,-0.0125
1366912530000,132.2125,156.9125,-0.0125
1366912540000,132.25,156.9125,-0.0125
1366912550000,132.25,156.925,-0.025
1366912560000,132.2125,156.9125,-0.0125
1366912570000,132.2125,156.9125,-0.0125
1366912580000,132.2125,156.9125,-0.0125
1366912590000,132.2375,156.9125,-0.0125
1366912600000,132.2375,156.9,0.0
1366912610000,132.2375,156.875,0.025
1366912620000,132.2625,156.8625,0.0375
1366912630000,132.2625,156.8625,0.0375
1366912640000,132.25,156.875,0.025
1366912650000,132.2375,156.85,0.05
1366912660000,132.2375,156.875,0.025
1366912670000,132.2375,156.875,0.025
1366912680000,132.2375,156.8625,0.0375
1366912690000,132.2125,156.8625,0.0375
1366912700000,132.2125,156.875,0.025
1366912710000,132.2125,156.8625,0.0375
1366912720000,132.2375,156.8875,0.0125
1366912730000,132.2375,156.9125,-0.0125
1366912740000,132.2375,156.9125,-0.0125
1366912750000,132.2125,156.9,-0.0
1366912760000,132.2125,156.9125,-0.0125
1366912770000,132.175,156.9125,-0.0125
1366912780000,132.175,156.9375,-0.0375
1366912790000,132.1375,156.9,0.0
1366985100000,132.1875,156.75,-0.1125
1366985110000,132.175,156.7125,-0.075
1366985120000,132.1875,156.725,-0.0875
1366985130000,132.1875,156.7375,-0.1
1366985140000,132.175,156.6875,-0.0625
1366985150000,132.175,156.6875,-0.0375
1366985160000,132.175,156.7125,-0.0875
1366985170000,132.175,156.6875,-0.075
1366985180000,132.1625,156.6875,-0.075
1366985190000,132.1875,156.7125,-0.1125
1366985200000,132.1875,156.7125,-0.1375
1366985210000,132.1875,156.7,-0.125
1366985220000,132.1875,156.7,-0.125
1366985230000,132.1625,156.6875,-0.1125
1366985240000,132.1625,156.6875,-0.1
1366985250000,132.1875,156.6875,-0.1
1366985260000,132.2375,156.7,-0.1
1366985270000,132.1625,156.7,-0.0875
1366985280000,132.1625,156.7,-0.1
1366985290000,132.1625,156.7125,-0.15
1366985300000,132.1625,156.7125,-0.15
1366985310000,132.1625,156.7125,-0.15
1366985320000,132.2125,156.725,-0.1625
1366985330000,132.1875,156.7,-0.125
1366985340000,132.175,156.7,-0.125
1366985350000,132.175,156.7,-0.125
1366985360000,132.175,156.6875,-0.125
1366985370000,132.175,156.6875,-0.125
1366985380000,132.1375,156.6375,-0.075
1366985390000,132.125,156.65,-0.075
1366985400000,132.1125,156.65,-0.0625
1366985410000,132.1125,156.6625,-0.05
1366985420000,132.1125,156.675,-0.0125
1366985430000,132.0875,156.6375,0.025
1366985440000,132.0,156.625,0.0375
1366985450000,131.9625,156.575,0.0375
1366985460000,131.9625,156.6,0.025
1366985470000,131.9125,156.575,0.0125
1366985480000,131.8875,156.5625,0.0125
1366985490000,131.8875,156.5625,0.0125
1366985500000,131.85,156.55,0.0375
1366985510000,131.8875,156.5375,0.05
1366985520000,131.8875,156.525,0.0625
1366985530000,131.8875,156.5125,0.075
1366985540000,131.8875,156.45,0.1375
1366985550000,131.9375,156.4875,0.0875
1366985560000,131.9375,156.4875,0.0875
1366985570000,132.0125,156.6125,-0.025
1366985580000,132.0125,156.6625,-0.075
1366985590000,132.0125,156.55,0.0375
1366985600000,132.0375,156.575,0.0125
1366985610000,132.0375,156.6,-0.0125
1366985620000,132.0625,156.6,-0.0125
1366985630000,132.0625,156.6,-0.0125
1366985640000,132.1125,156.625,-0.0375
1366985650000,132.075,156.625,-0.0375
1366985660000,132.0875,156.625,-0.0375
1366985670000,132.1,156.625,-0.05
1366985680000,132.125,156.625,-0.05
1366985690000,132.125,156.65,-0.0625
1366985700000,132.1375,156.6375,-0.05
1366985710000,132.1375,156.6375,-0.0625
1366985720000,132.1375,156.6375,-0.0875
1366985730000,132.1375,156.6375,-0.075
1366985740000,132.1375,156.625,-0.0625
1366985750000,132.175,156.65,-0.0875
1366985760000,132.1625,156.625,-0.0625
1366985770000,132.1625,156.6125,-0.05
1366985780000,132.15,156.6125,-0.05
1366985790000,132.1375,156.6,-0.0375
1366985800000,132.1125,156.575,-0.0125
1366985810000,132.0875,156.575,-0.0125
1366985820000,132.0875,156.575,-0.0125
1366985830000,132.0875,156.575,-0.0125
1366985840000,132.1125,156.5875,-0.025
1366985850000,132.1,156.5875,-0.05
1366985860000,132.1,156.6,-0.0625
1366985870000,132.1125,156.6125,-0.075
1366985880000,132.1,156.6,-0.0625
1366985890000,132.0875,156.5625,-0.0125
1366985900000,132.0875,156.5625,-0.0125
1366985910000,132.1125,156.5625,-0.025
1366985920000,132.1125,156.5625,0.0
1366985930000,132.1125,156.575,-0.0125
1366985940000,132.0625,156.575,0.0625
1366985950000,132.0875,156.575,0.05
1366985960000,132.0625,156.5625,0.05
1366985970000,132.0625,156.5625,0.05
1366985980000,132.0625,156.5625,0.0375
1366985990000,132.0625,156.575,0.025
1366986000000,132.0875,156.5875,0.0125
1366986010000,132.1125,156.6125,-0.0125
1366986020000,132.1125,156.6625,-0.0625
1366986030000,132.1125,156.6625,-0.1375
1366986040000,132.0875,156.6625,-0.1375
1366986050000,132.075,156.6125,-0.0625
1366986060000,132.0875,156.625,-0.025
1366986070000,132.075,156.5875,0.0125
1366986080000,132.075,156.575,0.0375
1366986090000,132.075,156.575,0.0125
1366986100000,132.075,156.5875,0.0
1366986110000,132.075,156.5875,-0.0125
1366986120000,132.075,156.5875,-0.0125
1366986130000,132.075,156.5875,-0.025
1366986140000,132.0875,156.5875,-0.025
1366986150000,132.0875,156.575,-0.0125
1366986160000,132.0875,156.575,-0.0125
1366986170000,132.1125,156.5875,-0.0125
1366986180000,132.1125,156.5875,-0.0125
1366986190000,132.1125,156.5875,0.0
1366986200000,132.1125,156.5875,0.0
1366986210000,132.0875,156.5875,0.0
1366986220000,132.1125,156.5875,0.0125
1366986230000,132.1125,156.5875,-0.0125
1366986240000,132.0875,156.5875,0.0
1366986250000,132.1125,156.5875,0.0125
1366986260000,132.0875,156.5875,0.0125
1366986270000,132.0625,156.575,0.025
1366986280000,132.0625,156.575,0.025
1366986290000,132.0625,156.5875,0.0125
1366986300000,132.0625,156.5875,0.0125
1366986310000,132.0625,156.575,0.025
1366986320000,132.0625,156.55,0.05
1366986330000,132.0625,156.5625,0.0125
1366986340000,132.0625,156.5625,0.0125
1366986350000,132.0625,156.5625,0.0125
1366986360000,132.0625,156.5625,0.0125
1366986370000,132.0625,156.5625,0.0125
1366986380000,132.0625,156.5625,0.0125
1366986390000,132.0625,156.5625,0.0125
1366986400000,132.0875,156.5625,0.0125
1366986410000,132.0875,156.5625,0.0125
1366986420000,132.0875,156.5625,0.0125
1366986430000,132.0875,156.5625,0.0125
1366986440000,132.0875,156.5625,0.0125
1366986450000,132.0875,156.5375,0.0375
1366986460000,132.0875,156.5375,0.0
1366986470000,132.0875,156.5375,-0.025
1366986480000,132.0875,156.5375,-0.0375
1366986490000,132.1125,156.55,-0.0625
1366986500000,132.1125,156.55,-0.0375
1366986510000,132.1,156.5375,-0.05
1366986520000,132.1125,156.5625,-0.075
1366986530000,132.1125,156.5625,-0.075
1366986540000,132.1375,156.6375,-0.15
1366986550000,132.1375,156.625,-0.1375
1366986560000,132.1125,156.6125,-0.125
1366986570000,132.1125,156.6125,-0.125
1366986580000,132.1125,156.6,-0.1125
1366986590000,132.1125,156.6,-0.1125
1366986600000,132.1125,156.6,-0.1125
1366986610000,132.125,156.6,-0.1125
1366986620000,132.1125,156.6,-0.1375
1366986630000,132.1,156.525,-0.0875
1366986640000,132.1125,156.525,-0.0875
1366986650000,132.1125,156.55,-0.1125
1366986660000,132.1375,156.6,-0.1625
1366986670000,132.1375,156.6,-0.1625
1366986680000,132.1375,156.6125,-0.1375
1366986690000,132.1375,156.5875,-0.1
1366986700000,132.1375,156.5875,-0.1
1366986710000,132.1375,156.575,-0.1
1366986720000,132.1375,156.575,-0.1125
1366986730000,132.1125,156.5625,-0.0875
1366986740000,132.1375,156.5625,-0.0875
1366986750000,132.1375,156.5625,-0.1
1366986760000,132.1375,156.5625,-0.0875
1366986770000,132.1375,156.575,-0.1
1366986780000,132.1625,156.575,-0.1
1366986790000,132.1625,156.5875,-0.15
1366986800000,132.1625,156.5875,-0.175
1366986810000,132.1625,156.5875,-0.175
1366986820000,132.1625,156.6,-0.1875
1366986830000,132.1625,156.575,-0.1625
1366986840000,132.1375,156.5875,-0.175
1366986850000,132.1375,156.6,-0.1875
1366986860000,132.1625,156.6,-0.1875
1366986870000,132.1625,156.6,-0.1875
1366986880000,132.1625,156.6,-0.1125
1366986890000,132.1625,156.6,-0.1125
1366986900000,132.1375,156.6,-0.125
1366986910000,132.1375,156.6,-0.125
1366986920000,132.1375,156.6,-0.1375
1366986930000,132.1375,156.575,-0.1125
1366986940000,132.1375,156.575,-0.15
1366986950000,132.1375,156.575,-0.1
1366986960000,132.1375,156.575,-0.1
1366986970000,132.1375,156.575,-0.1125
1366986980000,132.1625,156.575,-0.1375
1366986990000,132.1625,156.575,-0.15
1366987000000,132.1625,156.575,-0.1375
1366987010000,132.1375,156.575,-0.1375
1366987020000,132.1375,156.575,-0.15
1366987030000,132.1625,156.575,-0.1375
1366987040000,132.1625,156.575,-0.1375
1366987050000,132.1625,156.575,-0.1375
1366987060000,132.1625,156.5375,-0.1
1366987070000,132.1625,156.5125,-0.075
1366987080000,132.175,156.5,-0.0625
1366987090000,132.15,156.4875,-0.05
1366987100000,132.15,156.5125,-0.075
1366987110000,132.1625,156.4875,-0.05
1366987120000,132.15,156.4875,-0.05
1366987130000,132.15,156.4875,-0.05
1366987140000,132.15,156.4875,-0.0375
1366987150000,132.15,156.4875,-0.0375
1366987160000,132.1625,156.4875,-0.0125
1366987170000,132.1625,156.4875,-0.0125
1366987180000,132.1625,156.4875,-0.0125
1366987190000,132.1625,156.4875,-0.0125
1366987200000,132.1625,156.4875,-0.0125
1366987210000,132.1625,156.4875,-0.025
1366987220000,132.1625,156.4625,0.025
1366987230000,132.1625,156.4375,0.05
1366987240000,132.1625,156.4375,0.05
1366987250000,132.1625,156.4375,0.1
1366987260000,132.1625,156.4375,0.1
1366987270000,132.1625,156.4375,0.0875
1366987280000,132.1875,156.475,0.05
1366987290000,132.1875,156.4875,0.0375
1366987300000,132.2125,156.4875,0.0375
1366987310000,132.2,156.475,0.0375
1366987320000,132.175,156.4625,0.05
1366987330000,132.1875,156.475,0.025
1366987340000,132.1625,156.475,0.0125
1366987350000,132.15,156.4625,0.05
1366987360000,132.1625,156.475,0.05
1366987370000,132.1625,156.475,0.075
1366987380000,132.1625,156.475,0.0625
1366987390000,132.1625,156.4375,0.125
1366987400000,132.1625,156.4125,0.1625
1366987410000,132.1875,156.4125,0.1625
1366987420000,132.1875,156.4125,0.1875
1366987430000,132.1625,156.4125,0.1875
1366987440000,132.175,156.4125,0.2125
1366987450000,132.1875,156.4125,0.2
1366987460000,132.1875,156.4125,0.2
1366987470000,132.1875,156.4125,0.225
1366987480000,132.1875,156.4875,0.1375
1366987490000,132.2375,156.4875,0.1375
1366987500000,132.2125,156.475,0.1875
1366987510000,132.2375,156.475,0.2125
1366987520000,132.1875,156.4625,0.2125
1366987530000,132.2125,156.4625,0.2125
1366987540000,132.2125,156.425,0.25
1366987550000,132.2125,156.475,0.2
1366987560000,132.2125,156.475,0.2125
1366987570000,132.1875,156.4625,0.225
1366987580000,132.1875,156.4375,0.25
1366987590000,132.1875,156.425,0.25
1366987600000,132.2125,156.4375,0.1875
1366987610000,132.2125,156.4375,0.1375
1366987620000,132.2125,156.425,0.1375
1366987630000,132.1875,156.4375,0.1
1366987640000,132.1875,156.4375,0.1
1366987650000,132.1875,156.4375,0.1
1366987660000,132.175,156.4375,0.1
1366987670000,132.1625,156.4375,0.125
1366987680000,132.1875,156.4375,0.125
1366987690000,132.1875,156.4375,0.125
1366987700000,132.2125,156.4375,0.1375
1366987710000,132.2375,156.4375,0.1375
1366987720000,132.2375,156.4375,0.1375
1366987730000,132.2375,156.4375,0.1375
1366987740000,132.25,156.45,0.125
1366987750000,132.2625,156.45,0.125
1366987760000,132.2625,156.475,0.15
1366987770000,132.2625,156.475,0.1875
1366987780000,132.2625,156.475,0.175
1366987790000,132.2625,156.475,0.2
1366987800000,132.2625,156.475,0.2125
1366987810000,132.25,156.4625,0.2375
1366987820000,132.2625,156.4875,0.2125
1366987830000,132.2625,156.4875,0.2375
1366987840000,132.2375,156.4875,0.25
1366987850000,132.2375,156.5375,0.1875
1366987860000,132.25,156.5375,0.225
1366987870000,132.25,156.525,0.2375
1366987880000,132.25,156.525,0.2375
1366987890000,132.25,156.525,0.25
1366987900000,132.2375,156.525,0.2375
1366987910000,132.225,156.5125,0.2625
1366987920000,132.2125,156.5125,0.2625
1366987930000,132.2375,156.5,0.275
1366987940000,132.225,156.4875,0.2875
1366987950000,132.225,156.5125,0.2625
1366987960000,132.2375,156.525,0.1875
1366987970000,132.2375,156.55,0.1875
1366987980000,132.2375,156.5375,0.2
1366987990000,132.2375,156.5625,0.175
1366988000000,132.2375,156.575,0.175
1366988010000,132.2375,156.575,0.175
1366988020000,132.225,156.6,0.15
1366988030000,132.225,156.6,0.15
1366988040000,132.225,156.625,0.125
1366988050000,132.2375,156.6125,0.15
1366988060000,132.2375,156.6125,0.15
1366988070000,132.2375,156.6375,0.125
1366988080000,132.2375,156.625,0.125
1366988090000,132.2375,156.625,0.125
1366988100000,132.2375,156.6625,0.1
1366988110000,132.2375,156.6875,0.075
1366988120000,132.2375,156.675,0.075
1366988130000,132.2375,156.675,0.075
1366988140000,132.2375,156.675,0.0875
1366988150000,132.2375,156.675,0.0875
1366988160000,132.2375,156.6875,0.075
1366988170000,132.2375,156.6875,0.075
1366988180000,132.2375,156.6875,0.0625
1366988190000,132.2375,156.675,0.075
1366988200000,132.2375,156.625,0.125
1366988210000,132.2375,156.575,0.1625
1366988220000,132.2125,156.5625,0.175
1366988230000,132.1875,156.5375,0.2125
1366988240000,132.1875,156.5375,0.2625
1366988250000,132.175,156.5375,0.2625
1366988260000,132.175,156.5375,0.325
1366988270000,132.175,156.5625,0.3
1366988280000,132.175,156.5625,0.3
1366988290000,132.1875,156.5625,0.3
1366988300000,132.1875,156.575,0.2875
1366988310000,132.2125,156.575,0.2875
1366988320000,132.2375,156.575,0.2875
1366988330000,132.2375,156.575,0.2875
1366988340000,132.2375,156.575,0.2875
1366988350000,132.2375,156.575,0.2875
1366988360000,132.2375,156.625,0.2375
1366988370000,132.2375,156.6625,0.2
1366988380000,132.2375,156.65,0.2125
1366988390000,132.2375,156.675,0.1625
1366988400000,132.2375,156.6875,0.075
1366988410000,132.2375,156.7,0.1
1366988420000,132.2375,156.7,0.1
1366988430000,132.25,156.725,0.075
1366988440000,132.25,156.7375,0.0625
1366988450000,132.2625,156.725,0.0625
1366988460000,132.2625,156.7625,-0.15
1366988470000,132.2625,156.7625,-0.2125
1366988480000,132.2625,156.7625,-0.075
1366988490000,132.2375,156.775,-0.0875
1366988500000,132.2125,156.7625,-0.0375
1366988510000,132.2375,156.775,-0.0125
1366988520000,132.25,156.775,0.0
1366988530000,132.2625,156.775,0.0
1366988540000,132.2375,156.775,0.0
1366988550000,132.2375,156.775,0.0
1366988560000,132.2375,156.7125,0.0625
1366988570000,132.2375,156.7375,0.025
1366988580000,132.2375,156.7375,0.025
1366988590000,132.2375,156.7375,0.025
1366988600000,132.25,156.75,0.0125
1366988610000,132.25,156.75,0.0125
1366988620000,132.25,156.75,0.0125
1366988630000,132.25,156.75,0.0125
1366988640000,132.2375,156.75,0.0125
1366988650000,132.2625,156.7625,0.0
1366988660000,132.2375,156.7625,0.0
1366988670000,132.25,156.7625,0.0
1366988680000,132.2625,156.75,0.0875
1366988690000,132.2625,156.75,0.1125
1366988700000,132.2625,156.7625,0.1
1366988710000,132.2875,156.7625,0.1
1366988720000,132.2875,156.75,0.1125
1366988730000,132.2875,156.75,0.1125
1366988740000,132.2875,156.7625,0.1
1366988750000,132.2875,156.7625,0.1
1366988760000,132.2625,156.7625,0.1
1366988770000,132.2625,156.7625,0.1
1366988780000,132.25,156.75,0.1125
1366988790000,132.25,156.75,0.15
1366988800000,132.25,156.75,0.15
1366988810000,132.2375,156.7375,0.175
1366988820000,132.2375,156.7375,0.225
1366988830000,132.2375,156.75,0.225
1366988840000,132.2375,156.8,0.175
1366988850000,132.2125,156.8,0.175
1366988860000,132.225,156.8625,0.1125
1366988870000,132.2125,156.8625,0.1125
1366988880000,132.2125,156.8625,0.1125
1366988890000,132.2125,156.8625,0.075
1366988900000,132.225,156.8625,0.0625
1366988910000,132.2125,156.8625,0.05
1366988920000,132.2125,156.8625,0.05
1366988930000,132.225,156.8625,0.05
1366988940000,132.2375,156.8625,0.05
1366988950000,132.2375,156.8625,0.025
1366988960000,132.2375,156.8625,-0.1
1366988970000,132.2625,156.8625,-0.0875
1366988980000,132.2625,156.8625,-0.075
1366988990000,132.25,156.8375,-0.0625
1366989000000,132.2375,156.7625,0.0
1366989010000,132.2375,156.8,0.0
1366989020000,132.2375,156.8,-0.0125
1366989030000,132.225,156.8,-0.0125
1366989040000,132.2625,156.8,0.025
1366989050000,132.225,156.7875,0.0375
1366989060000,132.1875,156.6125,0.1875
1366989070000,132.15,156.55,0.2375
1366989080000,132.1625,156.6875,0.1
1366989090000,132.1375,156.6875,0.1
1366989100000,132.1625,156.725,0.05
1366989110000,132.1625,156.7625,0.0125
1366989120000,132.1625,156.775,0.0
1366989130000,132.15,156.775,0.0
1366989140000,132.15,156.775,-0.0125
1366989150000,132.15,156.775,0.0125
1366989160000,132.15,156.775,0.0125
1366989170000,132.1375,156.7625,0.0125
1366989180000,132.1375,156.7625,0.0125
1366989190000,132.1375,156.7625,0.0
1366989200000,132.1375,156.7625,0.0
1366989210000,132.1625,156.7625,0.0
1366989220000,132.1625,156.7625,0.0
1366989230000,132.1625,156.7625,0.0
1366989240000,132.1625,156.7625,0.0
1366989250000,132.1625,156.7625,0.0
1366989260000,132.175,156.7625,0.0
1366989270000,132.1875,156.7625,0.0
1366989280000,132.2125,156.8375,-0.075
1366989290000,132.225,156.8625,-0.1
1366989300000,132.225,156.8625,-0.15
1366989310000,132.225,156.8625,-0.1375
1366989320000,132.2375,156.8625,-0.1375
1366989330000,132.2125,156.8625,-0.1375
1366989340000,132.2125,156.8625,-0.1375
1366989350000,132.2125,156.8625,-0.1375
1366989360000,132.2125,156.8625,-0.15
1366989370000,132.2125,156.8625,-0.15
1366989380000,132.2125,156.8625,-0.15
1366989390000,132.2125,156.9,-0.1875
1366989400000,132.2125,156.9,-0.1875
1366989410000,132.2375,156.9125,-0.2
1366989420000,132.2625,156.9625,-0.25
1366989430000,132.2625,156.975,-0.2625
1366989440000,132.2375,156.975,-0.2625
1366989450000,132.2375,156.975,-0.2875
1366989460000,132.2375,156.975,-0.2875
1366989470000,132.2375,156.975,-0.3375
1366989480000,132.2375,156.975,-0.325
1366989490000,132.2375,156.9375,-0.3
1366989500000,132.25,156.925,-0.2875
1366989510000,132.25,156.9125,-0.275
1366989520000,132.2625,156.9125,-0.275
1366989530000,132.2875,156.9125,-0.275
1366989540000,132.2875,156.9125,-0.2625
1366989550000,132.275,156.8875,-0.2375
1366989560000,132.2625,156.7625,-0.125
1366989570000,132.2625,156.775,-0.225
1366989580000,132.2875,156.7875,-0.2375
1366989590000,132.2875,156.775,-0.225
1366989600000,132.2875,156.7625,-0.2125
1366989610000,132.3125,156.8,-0.25
1366989620000,132.3375,156.7875,-0.25
1366989630000,132.3375,156.7875,-0.25
1366989640000,132.3375,156.825,-0.2875
1366989650000,132.3375,156.825,-0.2625
1366989660000,132.3375,156.8,-0.2375
1366989670000,132.3125,156.7875,-0.225
1366989680000,132.3125,156.7875,-0.225
1366989690000,132.3125,156.7875,-0.225
1366989700000,132.3125,156.775,-0.2125
1366989710000,132.3125,156.775,-0.2125
1366989720000,132.2375,156.775,-0.2125
1366989730000,132.2375,156.775,-0.2125
1366989740000,132.2375,156.7625,-0.2
1366989750000,132.2625,156.7875,-0.225
1366989760000,132.2875,156.7875,-0.225
1366989770000,132.2875,156.775,-0.2125
1366989780000,132.2875,156.775,-0.2125
1366989790000,132.3,156.7625,-0.2
1366989800000,132.3125,156.7625,-0.2125
1366989810000,132.3375,156.7625,-0.225
1366989820000,132.3375,156.7625,-0.2125
1366989830000,132.3125,156.7625,-0.225
1366989840000,132.3125,156.7625,-0.225
1366989850000,132.3125,156.7625,-0.2
1366989860000,132.3125,156.7625,-0.2
1366989870000,132.3125,156.7625,-0.2
1366989880000,132.2875,156.7625,-0.2
1366989890000,132.2625,156.7625,-0.2375
1366989900000,132.2625,156.7125,-0.2
1366989910000,132.2625,156.725,-0.2125
1366989920000,132.2625,156.725,-0.2125
1366989930000,132.2625,156.725,-0.2125
1366989940000,132.25,156.725,-0.2125
1366989950000,132.2375,156.725,-0.2125
1366989960000,132.2375,156.7125,-0.2
1366989970000,132.2375,156.7125,-0.2
1366989980000,132.2375,156.7125,-0.2
1366989990000,132.2375,156.7125,-0.2
1366990000000,132.2125,156.7125,-0.2
1366990010000,132.225,156.7125,-0.2
1366990020000,132.2125,156.7125,-0.2
1366990030000,132.2125,156.7125,-0.2
1366990040000,132.225,156.7125,-0.2
1366990050000,132.225,156.6875,-0.175
1366990060000,132.1875,156.6875,-0.175
1366990070000,132.1875,156.6375,-0.2
1366990080000,132.1875,156.65,-0.2125
1366990090000,132.1875,156.6375,-0.2
1366990100000,132.1875,156.6375,-0.175
1366990110000,132.1875,156.6375,-0.1625
1366990120000,132.1875,156.6375,-0.175
1366990130000,132.1625,156.6375,-0.2125
1366990140000,132.1875,156.65,-0.225
1366990150000,132.1875,156.65,-0.2125
1366990160000,132.2125,156.6375,-0.2
1366990170000,132.1875,156.55,-0.1125
1366990180000,132.1875,156.55,-0.1625
1366990190000,132.1875,156.55,-0.1625
1366990200000,132.1875,156.55,-0.1625
1366990210000,132.1875,156.55,-0.175
1366990220000,132.175,156.5375,-0.1625
1366990230000,132.1875,156.5375,-0.1625
1366990240000,132.175,156.5375,-0.2
1366990250000,132.1625,156.5625,-0.225
1366990260000,132.1625,156.5625,-0.225
1366990270000,132.1625,156.5625,-0.225
1366990280000,132.1625,156.5625,-0.2875
1366990290000,132.1625,156.5625,-0.2875
1366990300000,132.1625,156.5625,-0.2875
1366990310000,132.1625,156.5625,-0.2875
1366990320000,132.1625,156.5625,-0.3
1366990330000,132.1625,156.5625,-0.3
1366990340000,132.175,156.5625,-0.2625
1366990350000,132.1625,156.5625,-0.275
1366990360000,132.1625,156.5625,-0.25
1366990370000,132.1625,156.5625,-0.2125
1366990380000,132.1625,156.5625,-0.2625
1366990390000,132.1625,156.5625,-0.225
1366990400000,132.1375,156.55,-0.2375
1366990410000,132.1375,156.5375,-0.2625
1366990420000,132.1375,156.55,-0.275
1366990430000,132.1375,156.5375,-0.275
1366990440000,132.1375,156.5375,-0.275
1366990450000,132.1625,156.5625,-0.2875
1366990460000,132.15,156.5625,-0.275
1366990470000,132.1375,156.5625,-0.225
1366990480000,132.1875,156.5625,-0.225
1366990490000,132.1875,156.525,-0.1875
1366990500000,132.1625,156.5125,-0.175
1366990510000,132.1625,156.5125,-0.2
1366990520000,132.175,156.5125,-0.2125
1366990530000,132.1875,156.5125,-0.2125
1366990540000,132.175,156.5125,-0.2375
1366990550000,132.175,156.5125,-0.2125
1366990560000,132.175,156.5125,-0.2125
1366990570000,132.1625,156.5125,-0.2375
1366990580000,132.1625,156.5125,-0.2375
1366990590000,132.1625,156.5125,-0.225
1366990600000,132.1625,156.5125,-0.2375
1366990610000,132.1625,156.5125,-0.3125
1366990620000,132.1625,156.5125,-0.3125
1366990630000,132.1625,156.5125,-0.3125
1366990640000,132.1625,156.5125,-0.3125
1366990650000,132.1625,156.5125,-0.3375
1366990660000,132.1625,156.5125,-0.3375
1366990670000,132.1625,156.4375,-0.2625
1366990680000,132.1625,156.4375,-0.2625
1366990690000,132.1625,156.4375,-0.2625
1366990700000,132.1625,156.4625,-0.3125
1366990710000,132.1625,156.475,-0.325
1366990720000,132.1625,156.4625,-0.3125
1366990730000,132.1625,156.425,-0.2875
1366990740000,132.1625,156.425,-0.275
1366990750000,132.1625,156.4375,-0.25
1366990760000,132.1625,156.4375,-0.25
1366990770000,132.1625,156.4375,-0.25
1366990780000,132.1375,156.3875,-0.2375
1366990790000,132.1375,156.3875,-0.2
1366990800000,132.1375,156.3875,-0.225
1366990810000,132.1375,156.375,-0.2125
1366990820000,132.1375,156.375,-0.2
1366990830000,132.1375,156.375,-0.2
1366990840000,132.1125,156.3375,-0.1625
1366990850000,132.1125,156.3375,-0.1625
1366990860000,132.1125,156.3375,-0.175
1366990870000,132.1125,156.3375,-0.2
1366990880000,132.0875,156.275,-0.1375
1366990890000,132.0875,156.275,-0.1375
1366990900000,132.0875,156.275,-0.1625
1366990910000,132.1,156.275,-0.15
1366990920000,132.0375,156.2625,-0.125
1366990930000,132.0125,156.2625,-0.125
1366990940000,132.0625,156.3,-0.1625
1366990950000,132.0625,156.2875,-0.15
1366990960000,132.0875,156.3125,-0.1625
1366990970000,132.0625,156.35,-0.2
1366990980000,132.0625,156.3,-0.15
1366990990000,132.075,156.3375,-0.25
1366991000000,132.0625,156.3125,-0.225
1366991010000,132.0875,156.275,-0.1875
1366991020000,132.0875,156.275,-0.1875
1366991030000,132.0875,156.2625,-0.125
1366991040000,132.0625,156.2625,-0.125
1366991050000,132.0875,156.275,-0.1375
1366991060000,132.0875,156.2875,-0.15
1366991070000,132.0875,156.3375,-0.2
1366991080000,132.0875,156.3375,-0.2125
1366991090000,132.0875,156.3375,-0.2125
1366991100000,132.0875,156.3375,-0.2125
1366991110000,132.0875,156.3125,-0.1875
1366991120000,132.0875,156.3,-0.175
1366991130000,132.0875,156.3,-0.175
1366991140000,132.0875,156.275,-0.15
1366991150000,132.0875,156.3,-0.175
1366991160000,132.0875,156.3,-0.175
1366991170000,132.0625,156.275,-0.1125
1366991180000,132.0625,156.275,-0.125
1366991190000,132.0875,156.2875,-0.1375
1366991200000,132.0875,156.275,-0.1125
1366991210000,132.0625,156.2,-0.05
1366991220000,132.0625,156.2,-0.05
1366991230000,132.0625,156.2,-0.05
1366991240000,132.0375,156.2,-0.05
1366991250000,132.0375,156.175,-0.025
1366991260000,132.0375,156.175,-0.025
1366991270000,132.0375,156.175,-0.0125
1366991280000,132.0375,156.175,-0.0125
1366991290000,132.0125,156.175,-0.0125
1366991300000,132.0125,156.15,0.0125
1366991310000,132.0125,156.15,0.0125
1366991320000,132.0125,156.15,0.0125
1366991330000,132.0,156.1375,0.0125
1366991340000,131.9875,156.15,-0.0125
1366991350000,132.0125,156.1875,-0.0375
1366991360000,131.9875,156.1875,-0.0375
1366991370000,132.0,156.1875,-0.05
1366991380000,131.9875,156.15,0.0
1366991390000,132.0125,156.1875,-0.05
1366991400000,131.9875,156.1625,-0.025
1366991410000,131.9875,156.1625,-0.025
1366991420000,131.9875,156.175,-0.0375
1366991430000,131.9875,156.175,-0.0625
1366991440000,131.9875,156.175,-0.0625
1366991450000,131.9875,156.175,-0.075
1366991460000,131.975,156.1625,-0.0625
1366991470000,131.9875,156.1375,-0.05
1366991480000,131.9625,156.1375,-0.05
1366991490000,131.9625,156.1375,-0.05
1366991500000,131.9375,156.1125,-0.0375
1366991510000,131.925,156.125,-0.05
1366991520000,131.9125,156.1375,-0.0625
1366991530000,131.8875,156.1375,-0.0625
1366991540000,131.8875,156.1375,-0.05
1366991550000,131.9,156.1375,-0.05
1366991560000,131.8625,156.15,-0.1
1366991570000,131.8625,156.15,-0.1
1366991580000,131.8625,156.15,-0.1
1366991590000,131.8375,156.0875,-0.0375
